id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
823,Kundu,කුණ්ඩු,Morris West,මොරිස් වෙස්ට්,Manel Jayanthi Gunasekara,මැනෙල් ජයන්ති ගුණසේකර,Sinhala,English Translation,
824,1925,1925,Imesh Madushanka Yapa,ඉමේෂ් මධුෂංක යාපා,,නොදනී,Sinhala,Sinhala Novel,
825,Dayiwaye Asipatha,දෛවයේ අසිපත,Andrzej Sapkowski,ඇන්ඩ්‍රේ සප්කොව්ස්කි,Tharushi Niranga Jayasinghe,තරුෂි නිරංග ජයසිංහ,Sinhala,English Translation Novel,
826,Asahara,අසහාරා,Imesh Madusanka Yapa,ඉමේෂ් මධුෂංක යාපා,,නොදනී,Sinhala,Sinhala Novel,
827,Rawan Leo,රාවන් ලියෝ,Pradeep Rathnayaka,ප්‍රදීප් රත්නායක,,නොදනී,Sinhala,Sinhala Novel,
828,Chariot Parth,Chariot Parth,Pradeep Rathnayaka,ප්‍රදීප් රත්නායක,,,Sinhala,Sinhala Novel,Novel
829,Marakatha Pililaya,මරකත පිළිලය,Nethindu Wra[itiya,නෙතිඳු වරපිටිය,,නොදනී,Sinhala,Science Fiction,
830,Marakatha Palakaya,මරකත පාලකය,Nethindu Warapitiya,නෙතිඳු වරපිටිය,,නොදනී,Sinhala,Science Fiction,
831,Nupura,නූපුරා,Sachi Pananwala,සචී පැනන්වල,,නොදනී,Sinhala,Sinhala Novel,
832,Naughty 40,නෝටි 40,Asiri Munasinghe,ආසිරි මුණසිංහ,,නොදනී,Sinhala,Sinhala Novel,
833,Three Payins Kedawachakaya,Three Payins Kedawachakaya,Louise Penny,,Madhara Abeysinghe,,Sinhala,English Translation Novel,Novel
834,Housemaid,හවුස්මේඩ්,Freida McFaden,ෆ්‍රීඩා මැක්ෆැඩන්,Tharushi Niranga Jayasinghe,තරුෂි නිරංග ජයසිංහ,Sinhala,English Traslation Novel,
835,Ran Nari Kunjaraya,රන් නාරි කුංජරය,Srikanthi Ketawalakumbura,ශ්‍රීකාන්ති කේටවලකුඹුර,,නොදනී,Sinhala,Sinhala Novel,
836,Kahalaye Maha Dadayama,කහළයේ මහා දඩයම,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,
837,Balamuduwe Mithuru Hawula,බලමුදුවේ මිතුරු හවුල,J.R.R.Tolkien,ජේ.ආර්.ආර්. ටොල්කියන්,Kaveesha Nadun Kaggodarachchi,කාවීෂ නඳුන් කැග්ගොඩආරච්චි,Sinhala,English Translation Novwl,
838,Mithuru Hawule Wisirayama,මිතුරු හවුලේ විසිර යාම,J.R.R.Tolkien,ජේ.ආර්.ආර්. ටොල්කියන්,,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
839,LOT 3,ලොට් 3,,නොදනී,,නොදනී,Sinhala,Miscellaneous,
840,iCE Hunt,අයිස් හන්ට්,,ජේම්ස් රොලින්ස්,,නොදනී,Sinhala,Miscellaneous,
841,Ruhiru Wikuna Yepunu Minihek,රුහිරු විකුණා යෙපුණු මිනිහෙක්,Yu Hua,යූ හුවා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Chinese Translation,
842,Wikurthi Angara,විකෘති අඟර,Richard Morgan,රිචඩ් මෝගන්,,නොදනී,Sinhala,Science Fiction,
843,Samahara Kamatahan,සමහර කමටහන්,Lakshantha Athukorala,ලක්ෂාන්ත අතුකෝරාල,,නොදනී,Sinhala,Poetry,
844,My Name Is Red,මයි නේම් ඊස් රෙඩ්,Orham Pamuk,ඔර්හාන් පමුක්,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
845,Eric Brighteyes,එරික් බ්‍රයිට්අයිස්,H. Rider Haggard,එච්. රයිඩර් හැගාර්ඩ්,S. Chandrasiri Dasanayaka,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,
846,Scarlet Pimpernel,ස්කාර්ලට් පිම්පනල්,Baroness Orczy,බැරනස් ඕර්සී,S. chandrasiri Dasanayaka,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,
847,,,,,,,Sinhala,English Translation Novel,Novel
848,Don,ඩොන්,Mario Puzo,මාරියෝ පූසෝ,Chirath Vijayalath,චිරාත් විජයලත්,Sinhala,English Translation Novel,
849,Memary Man,Memary Man,David baldacci,,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,Novel
850,Mage Sahodari Hewath Dama Gathakaya,මගේ සහෝදරිය හෙවත් දාම ඝාතකයා (My Sister,Oyinkan Braithwaite,Oyinkan Braithwaite,Ganga Niroshini suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Translation Novel,
851,Piduru Ballo,පිදුරු බල්ලෝ,John Gray,ජෝන් ග්‍රේ,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,Sinhala,English Translation Novel,
852,Ghathakaya Nidelle,ඝාතකයා නිදැල්ලේ,,නොදනී,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
853,Awathenwuwo,අවතැන්වූවෝ,John Steinbeck,ජෝන් ස්ටයින්බැක්,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
854,Thethsuya Nam Dunuwaya,තෙත්සුයා නම් දුනුවායා,Paulo Coelho,පාවුලෝ කොයියෝ,Dilshani Chathurika Dabare,දිල්ෂානි චතුරිකා දාබරේ,Sinhala,English Translation Novel,
855,Brida,බ්‍රීඩා,Paulo Coelho,පාවුලෝ කොයියෝ,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,
856,Jivithaya Anthenaka,ජීවිතය අන්තෙක,Milan Kundera,මිලාන් කුන්දේරා,Aruna Premarathna,අරුණ ප්‍රේමරත්න,Sinhala,English Translation Novel,
857,Nogilihenna,නොගිලිහෙන්න,Kashuwo Ishiguro,කසුඕ ඉෂිගුරෝ,Amali Boralugoda,අමලී බොරළුගොඩ,Sinhala,English Translation Novel,
858,Akasha Wasthu,ආකාශ වස්තු,Jokha Alharthi,ජෝකා අල්හාර්ති,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
859,Mahalla Saha Muhuda,මහල්ලා සහ මුහුද,Ernerst Hemingway,අර්නස්ට් හෙමිංවේ,Cyril C Perera,සිරිල් සී. පෙරේරා,Sinhala,English Translation Novel,
860,Ramona Saha Ege Amma,රමෝනා සහ ඇගේ අම්මා,Beverly Cleary,බෙවර්ලි ක්ලියරි,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Children,
861,Newiyage Birinda,නැවියාගේ බිරිඳ,Shahidulla Kayisher,ෂහිදුල්ලා කයිසර්,A.P.Gunarathna,ඒ.පී. ගුණරත්න,Sinhala,Indian Translation,
862,Adaraneeya Wiyaruwa,ආදරණීය වියරුව,Kamala Markandaya,කමලා මාර්කන්දේයා,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,
863,Kulundul pempuwatha,කුලුඳුල් පෙම්පුවත,Ivan Turgenev,අයිවන් තුර්ගිනිව්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,
864,Polima,පෝලිම,vladimir sorokin,ව්ලැඩිමීර් සොරොකින්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,
865,Anne - 1,ඈන් - 1,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
866,Anne - 2,ඈන් - 2,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
867,Anne - 3,ඈන් - 3,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
868,Anne - 4,ඈන් - 4,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
869,Anne - 5,ඈන් - 5,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
870,Anne - 6,ඈන් - 6,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
871,Anne - 7,ඈන් - 7,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
872,Anne - 8,ඈන් - 8,L.M.Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,
873,Muhudu gini Awiya,මුහුදු ගිනි අවිය,,නොදනී,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
874,Gigurum nadaya,ගිගුරුම් නාදය,,නොදනී,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Short Stories,
875,Ran pathalaka sengawunu kathawa,රන් පතලක සැඟවුණු කතාව,Wilbur smith,විල්බර් ස්මිත්,Susantha kodithuwakku,සුසන්ත කොඩිතුවක්කු,Sinhala,English Translation Novel,
876,Lajja,ලජ්ජා,Taslima Nasrin,තස්ලිමා නස්රීන්,Dimuthu samudra liyanage,දිමුතු සමුද්‍ර ලියනගේ,Sinhala,English Translation Novel,
877,Rath waralethi liya,රත් වරලැති ලිය,Orhan Pamuk,ඔර්හාන් පමුක්,Niluka kadurugamua,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
878,Mahamariya,මහමාරිය,Albert Camus,ඇල්බෙයා කැමූ,Maheshi weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,
879,Weerayek Ewith,වීරයෙක් ඇවිත්,Mario vergas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
880,Myawasa,මායාවාස,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
881,Naduwibagaya,නඩු විභාගය,Frans Kafka,ෆ්‍රාන්ස් කැෆ්කා,Tennison Perera,ටෙනිසන් පෙරේරා,Sinhala,English Translation Novel,
882,Andeesaye Maranaya,ඇන්ඩීසයේ මරණය,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
883,Meesha,මීෂා,Muthumudalige Nissanka,මුතුමුදලිගේ නිශ්ශංක,,නොදනී,Sinhala,Sinhala Novel,
884,Omen 1 Sathange salakuna,ඕමන් 1 සාතන්ගේ සලකුණ,David seltzer,ඩේවිඩ් සෙල්ට්සර්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
885,Omen - 2 Demian,ඕමන් - 2 ඩේමියන්,Joseph Howard,ජෝසප් හොවාඩ්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
886,Maha pala yama,මහ පලා යාම,Paul Brickhil,පෝල් බ්‍රික්හිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,
887,chernobil hi reyak,චර්නොබිල් හි රැයක්,Adam hinggin Botham,ඇඩම් හිගින්බොතම්,tharushi niranga jayasinghe,තරුෂි නිරංග ජයසිංහ,Sinhala,English Translation Novel,
888,kalki,කල්කි,kevin Missal,කෙවින් මිසාල්,Palitha jayakodi,පාලිත ජයකොඩි,Sinhala,English Translation Novel,
889,Amazonia,ඇමසෝනියා,James Rollins,ජේම්ස් රොලින්ස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,
890,Kondurana sulanga,කොඳුරන සුළඟ,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda  sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
891,12.12.12,12.12.12,Manjula Senarathne,මංජුල සේනාරත්න,,නොදනී,Sinhala,Sinhala Novel,
892,Buroe,බියුරෝ,Manjula Senarathne,මංජුල සේනාරත්න,,නොදනී,Sinhala,Sinhala Novel,
893,Koma,කෝමා,Robin Cook,රොබින් කුක්,Mahinda Karunarathna,මහින්ද කරුණාරත්න,Sinhala,English Translation Novel,
894,Yabadawa Hinda,යාබදව හිඳ,Shari Lapena,ෂාරි ලැපේනා,Kasun niranga de soyza,කසුන් නිරංග ද සොයිසා,Sinhala,English Translation Novel,
895,Fahrenheit 451,ෆැරන්හයිට් 451,Ray Bradbury,රේ බ්‍රැඩ්බරි,Prabath mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
896,Bird box,බර්ඩ් බොක්ස්,Josh Malerman,ජොෂ් මැල්මන්,Nimmi muditha herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
897,Malorie,මැලරි,Josh Malerman,ජොෂ් මැල්මන්,Nimmi muditha herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
898,Indiana jhons (palingu his kabala),Indiana jhons (palingu his kabala),James Rollins,ජේම්ස් රොලින්ස්,Imesh madushnka yapa,,Sinhala,English Translation Novel,Novel
899,Ramses,රැම්සිස්,Cristian Jako,ක්‍රිස්ටියන් ජැක්,Manel Karunathilaka,මැනෙල් කරුණාතිලක,Sinhala,African Translation,
900,Heleniya,හෙලෙනියා,Sir Arthur conan Doil,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,
901,kim,කිම්,Rudyard kipling,රුඩ්යාඩ් කිප්ලින්,S. Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
902,Hudekala Asaruwa,හුදෙකලා අසුරුවා,Edgar Rice Barrows,Edgar Rice Burroughs,Kumara siriwardana,Kumara Siriwardhana,Sinhala,English Translation Novel,
903,Tarzan ge  Gaweshanaya,ටාසන්ගේ ගවේෂණය,Edgar Rice Barrows,එඩ්ගාර් රයිස් බරෝස්,Prabath mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
904,Dadayakkara kwartermen,දඩයක්කාර ක්වාටර්මේන්,Rider Haggard,එච්. රයිඩර් හැගාර්ඩ්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
905,Rudraprayagaye mini kana diviya,රුද්‍රප්‍රයෝගයේ මිනී කන දිවියා,Jim Cobert,ජිම් කෝබට්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
906,Dngakara Lamai,දඟකාර ළමයි,Edith Nesbit,ඊඩිත් නෙස්බිට්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
907,Kele heduna lamai,කැලේ හැදුණ ළමයි,Fredrick Marriyat,ෆෙඩ්රික් මැරියට්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
908,Swiss Family Robinson,ස්විස් ෆැමිලි රොබින්සන්,Johann Rudolf Wyss,ජොහෑන් රුඩොල්ෆ් වයිස්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
909,Handa Nihanda,හඬ නිහඬ,Alex Michaelides,ඇලෙක්ස් මයිකලිඩීස්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
910,Olver Twist,ඔලිවර් ට්විස්ට්,Charles Dickens,චාල්ස් ඩිකන්ස්,Soma Senanayake,සෝමා සේනානායක,Sinhala,English Translation Novel,
911,Keles parwatha,කෙළෙස් පර්වත,Samaraweera Wijayasinghe,සමරවීර විජයසිංහ,,නොදනී,Sinhala,Sinhala Novel,
912,Wikini Awasan,විකිණී අවසන්,Jinidu padma sri bandara,ජිනිඳු පද්ම ශ්‍රී බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,
