id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
1187,Aluthma Minihek,අලුත්ම මිනිහෙක්,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,
1188,Mahumkari,මහුම්කාරී,Rosalie Ham,රොසාලි හැම්,Thilakasiri Ekanayake,තිලකසිරි ඒකනායක,Sinhala,English Translation Novel,
1189,Karumakkara Kathawak,කරුමක්කාර කතාවක්,Gabrial Garcia Marquez,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1190,Lohitha Wasangathaya,ලෝහිත වසංගතය,Jack London,ජැක් ලන්ඩන්,Charunya Dehigama,චාරුණ්‍ය දෙහිගම,Sinhala,English Translation Novel,
1191,Sayam Gedara,සායම් ගෙදර,John Grisham,ජෝන් ග්‍රිෂම්,Indrani Krunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,
1192,Limpopo Galabasi,ලිම්පොපෝ ගලා බසී,Robyn Scott,රොබින් ස්කොට්,Indrani Krunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,
1193,Boer Sirakaruwekuge mathaka satahan,බෝයර් සිරකරුවෙකුගේ මතක සටහන්,Jan N. Brink,ජෑන් එන්. බ්‍රින්ක්,Samarasinghe gunasekara,සමරසිංහ ගුණසේකර,Sinhala,English Translation Novel,
1194,Bala viyaruwa,බල වියරුව,Edgar Rice Burroughs,එඩ්ගාර් රයිස් බරෝස්,Palitha Jayakody,පාලිත ජයකොඩි,Sinhala,English Translation Novel,
1195,Kapala duwe Wanara Raju,කපාල දූපතේ වානර රජු,Edgar Wallace,එඩ්ගාර් වොලස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
1196,Sathwa ha Shaka wisheshayange Sambawaya,සත්ත්ව හා ශාක විශේෂයන්ගේ සම්භවය,Charles Darwin,චාල්ස් ඩාවින්,Pasan Kodikara,පසන් කොඩිකාර,Sinhala,English Translation Novel,
1197,Sepiencesla,සපියන්ස්,Yuval Noah Harari,යුවාල් නෝවා හරාරි,Upali Rathnayake,උපාලි රත්නයක,Sinhala,English Translation Novel,
1198,Minis Ithihasaye Kathandaraya,මිනිස් ඉතිහාසයේ කතන්දරය,Piyodor Korovkin,ෆියෝඩර් කොරොව්කින්,Sugath Kankanamge,සුගත් කන්කානම්ගේ,Sinhala,Russian Translation Novel,
1199,Athlantheedawe Awasan Minisa,ඇට්ලන්ටිඩාවේ අවසන් මිනිසා,Alexander Romanovich  Beiyaev,ඇලෙක්සැන්ඩර් බෙල්යායෙව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
1200,Tharuwak Polowata,තරුවක් පොළොවට,Steven spilberg,විලියම් කොට්ස්වින්කල්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1201,Sandapathle Ran Illama,සඳ පත්ලේ රන් ඉල්ලම,H.G.Wells,එච්.ජී. වේල්ස්,,නොදනී,Sinhala,English Translation Novel,
1202,Promithiyasge Daruwo,ප්‍රොමිතියස්ගේ දරුවෝ,,Unknown,,,Sinhala,Science Fiction,
1203,Pematho Jayathi Soko,පේමතෝ ජායතී සෝකෝ,Isuru Prasanga,ඉසුරු ප්‍රසංග,,නොදනී,Sinhala,Sinhala Novel,
1204,Aparadhaya Ha Danduwama,අපරාධය හා දඬුවම,Fyodor Dostoyevsky,ෆියෝඩර් දොස්තයෙව්ස්කි,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,
1205,Gasaka Kandulu,ගසක කඳුළු,Vicki Baum,විකී බව්ම්,Urapola Hemaloka,ඌරපොළ හේමාලෝක,Sinhala,English Translation Novel,
1206,Amesan Santhrasaya,ඇමසන් සන්ත්‍රාසය,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,
1207,Dakunudiga Sagara Gembare,දකුණුදිග සාගර ගැඹුරේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1208,Agada Sagare,අගාධ සාගරේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1209,Ginihal Ginikeli,ගිනිහල් ගිනිකෙළි,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1210,Talmasun Dadayama,තල්මසුන් දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1211,Aprikanu Maha Himaye,අප්‍රිකානු මහා හිමයේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1212,Eli Eth Dadayama,එළි ඇත් දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1213,Sapari Santhrasa,සෆාරි සන්ත්‍රාසය,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1214,Sinha Dadayama,සිංහ දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,
1215,Gorillo,ගොරිල්ලෝ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1216,Kimidum Kranam,කිමිදුම් කරණම්,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,
1217,Wanacharin Athara Thrasayak,වනාචාරීන් අතර තරාසයක්,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1218,Koti Dadayama,කොටි දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1219,Hima Bima Serisara,හිම බිම සැරිසර,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,
1220,Kulunaka Palahilawwa,කුළුණක පැලහිලව්ව,Franklin W Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dananjani Gunawardana,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,
1221,Horabadu Kollaya,හොරබඩු කොල්ලය,Franklin W Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dananjani Gunawardana,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,
1222,Embarumhale Abirahasa,ඇඹරුම්හලේ අබිරහස,Franklin W Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dananjani Gunawardana,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,
1223,Dura Kandu Matha Akunu,දුර කඳු මත අකුණු,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Sinhala Novel,
1224,Ahimiwu Urumaya,අහිමි වූ උරුමය,J.R.R.Tolkien,ජේ.ආර්.ආර්. ටොල්කියන්,Kavisha Nadun Kaggodarachchi,කවීෂ නඳුන් කැග්ගොඩආරච්චි,Sinhala,English Translation Novel,
1225,Nalandawe Shapaya,නාලන්දාවේ ශාපය,Manna Bahadur,මන්නා බහදූර්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,Indian Translation,
1226,kudu Mahath Sathwayo,කුඩා මහත් සත්ත්වයෝ,James Herriot,ජේම්ස් හෙරියට්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,
1227,Plantation,ප්ලාන්ටේෂන්,Chris Kuzneski,ක්‍රිස් කුස්නෙස්කි,Sachinthala Fernando,සචින්තලා ප්‍රනාන්දු,Sinhala,English Translation Novel,
1228,Hunters,හන්ටර්ස්,Chris Kuzneski,ක්‍රිස් කුස්නෙස්කි,Sachithra Nanayakkara,සචිත්‍ර නානායක්කාර,Sinhala,English Translation Novel,
1229,Sawan Langa Saranna,සවන් ළඟ සැරන්නා,Alex North,ඇලෙක්ස් නෝර්ත්,Ganga Noroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
1230,Anna Poorna,අන්නපූර්ණා,Bibuthi Bushana Bandopadya,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Kumari Welihinda,කුමාරි වැලිහින්ද,Sinhala,Indian Translation,
1231,Yakage Nawathena,යකාගේ නැවතුම,Daphene Du morrier,ඩැෆ්නි ඩූ මොරියර්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English,
1232,Wiwurtha Marutha,විවෘත මාරුත,Akila Shavinda Dissanayaka,අකිල ශවින්ද දිසානායක,,නොදනී,Sinhala,Sinhala Novel,
1233,Suriya Kusuma,සූරිය කුසුම,Chulabaya Santha Kumara Herath,චූලාභය ශාන්ත කුමාර හේරත්,,නොදනී,Sinhala,Sinhala Novel,
1234,Jurasik Dadayama,ජුරාසික් දඩයම,Chandana Mendis,චන්දන මෙන්ඩිස්,,නොදනී,Sinhala,Sinhala Novel,
1235,Nil Diyamanthi Abirahasa,නිල් දියමන්ති අබිරහස,Chandana Mendis,චන්දන මෙන්ඩිස්,,නොදනී,Sinhala,Sinhala Novel,
1236,Guest List,ගෙස්ට් ලිස්ට්,Lucy Foley,ලූසි ෆෝලි,Nileka Dananjani Gunawardana,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,
1237,Athurudan Yuwathiyo,අතුරුදන් යුවතියෝ,Megan Miranda,මේගන් මිරැන්ඩා,Medhawi Dikmadugoda,මේධාවී දික්මඩුගොඩ,Sinhala,English Translation Novel,
1238,Sholtsmarsh Abhirahasa,ෂෝල්ට්මාර්ෂ් අබිරහස,Ellly Griffiths,එලී ග්‍රිෆිත්ස්,Madhara Abeysingha,මධාරා අබේසිංහ,Sinhala,English Translation Novel,
1239,Asthi Nagaraya,අස්ථි නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,
1240,Bhasma Nagaraya,භස්ම නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,
1241,Kada Mini Nagaraya,කැඩ පතේ නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,
1242,Abhirahas Salakuna,අබිරහස් සලකුණ,Lasitha Ravin Umagiliya,ලසිත රවින් උමගිලිය,,නොදනී,Sinhala,Sinhala Novel,
1243,Hiroshimawe Mal,හිරෝෂිමාවේ මල්,Editha Morris,එඩිටා මොරිස්,Sumithra Rahubadda,සුමිත්‍රා රාහුබද්ධ,Sinhala,English Translation Novel,
1244,Hiroshimawe Kandulu,හිරෝෂිමාවේ කඳුළු,Edita Morris,එඩිටා මොරිස්,Sumithra Rahubadda,සුමිත්‍රා රාහුබද්ධ,Sinhala,English Translation Novel,
1245,Ikaras Punaragamanaya,ඉකරස් පුනරාගමනය,Susitha Ruwan,සුසිත රුවන්,,නොදනී,Sinhala,Science Fiction,
1246,Duwili Dedunna,දූවිලි දේදුන්න,B.Wongar,බී. වොන්ගාර්,Malani Govinnage,මාලිනී ගොවින්නගේ,Sinhala,English Translation Novel,
1247,Kichera Giri Hisa Bindunu Sewaneli,කිචේරා ගිරි හිස බිඳුණු සෙවණැලි,Mykhailo Mykhailovych Kotsiubynsky,මයිකයිලෝ කොටියුබින්ස්කි,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
1248,Thewul Sitha,තෙවුල් සිත,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1249,Nihanda Kala Handa,නිහඬ කළ හඬ,Prabath Chinthaka Meegodage,ප්‍රභාත් චින්තක මීගොඩගේ,,නොදනී,Sinhala,Other,
1250,Sinha Raaja Dadayama,සිංහ රාජ දඩයම,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Children Sinhala,
1251,Koti Dadayama,කොටි දඩයම,Gunasekara Gunasoma,ගුණසේකර ගුණසෝම,,නොදනී,Sinhala,Sinhala Novel,
1252,Dombagala Nidhanaya,දොඹගල නිධානය,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Children Sinhala,
1253,Sese,සෙසේ,Prasad Samarasekara,ප්‍රසාද සමරසේකර,,නොදනී,Sinhala,Children Sinhala,
1254,Sanoran Abhirahasa,සනෝරන් අබිරහස,Shiromala S Weerasinghe,ශිරෝමාලා එස්. වීරසිංහ,,නොදනී,Sinhala,Sinhala Novel,
1255,Sahaja Urumaya,සහජ උරුමය,,Bobby G. Botheju,Bobby B Botheju,,Sinhala,Science Fiction,
1261,Tin Tin Saha Pikaros,ටින්ටින් සහ පිකරෝස්,Herji,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,
1262,Asiri Sirini,අසිරි සිරිනි,,චිත්‍රා අයි. පෙරේරා,Chithra I. Perera,නොදනී,Sinhala,Other,
1263,Ran Muthu Arama,රන් මුතු අරම,Jayasena Jayakody,ජයසේන ජයකොඩි,,නොදනී,Sinhala,Sinhala Novel,
1264,Es,ඇස්,Jayathilaka Kammellaweera,ජයතිලක කම්මැල්ලවීර,,නොදනී,Sinhala,Sinhala Short Stories,
1265,Kalu Kirilli,කළු කිරිල්ලී,Nissanka Wijerathna,නිශ්ශංක විජේරත්න,,නොදනී,Sinhala,Sinhala Short Stories,
1266,Meyi Mara Prasangaya,මැයි මාර ප්‍රසංගය,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසිඹුල,,නොදනී,Sinhala,Sinhala Novel,
1267,Kukulek Athingath Kikili,කුකුළෙක් අතින් ගත් කිකිළි,Manjula Wediwardana,මංජුල වෙඩිවර්ධන,,නොදනී,Sinhala,Sinhala Novel,
1268,Kadadora,කඩදොර,Manihari Jayalath,මනෝහාරි ජයලත්,,නොදනී,Sinhala,Sinhala Novel,
1269,Makaranandaya,මකරානන්දය,Wirajini Thennakoon,විරාජිනී තැන්නකෝන්,,නොදනී,Sinhala,Sinhala Novel,
1270,Kasawatha Gena Kathawak,කසාවත ගැන කතාවක්,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,,නොදනී,Sinhala,Sinhala Novel,
1271,Suwa Asapuwa,සුව අසපුව,Jayasena Jayakody,ජයසේන ජයකොඩි,,නොදනී,Sinhala,Sinhala Novel,
1272,Madolduwa,මඩොල් දූව,Martin wickramasingha,මාර්ටින් වික්‍රමසිංහ,,නොදනී,Sinhala,Children Sinhala,
1273,Alipelessa,අලිපෙල්ලැස්ස,Dinesh Gunathilaka,දිනේෂ් ගුණතිලක,,නොදනී,Sinhala,Sinhala Novel,
1274,Eetha Dura Eetha,ඈත දුර ඈත,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,,නොදනී,Sinhala,Other,
1275,Jerusalem Duwaruni,ජෙරුසලමේ දුවරුණි,Tharangani Rashika Fernando,තරංගනී රෂිකා ප්‍රනාන්දු,,නොදනී,Sinhala,Sinhala Novel,
1276,Uthpaththi,උත්පත්ති,Keerthi Welisarage,කීර්ති වැලිසරගේ,,නොදනී,Sinhala,Sinhala Novel,
1277,Nimanage Ithihasaya,නිමානගේ ඉතිහාසය,Kaushalya kumarasinghe,කෞෂල්‍ය කුමාරසිංහ,,නොදනී,Sinhala,Sinhala Novel,
1278,Sulangin Wetunu Path,සුළඟින් වැටුණු පත්,Adeline Yen Mah,ඇඩලින් යෙන් මහ්,Susantha Kodithuwakku,සුසන්ත කොඩිතුවක්කු,Sinhala,Chinese Translation,
1279,Dakunu Mayime,දකුණු මායිමේ (South of the Border,Haruki Murakami,Haruki Murakami,Indika Gunawardana,Indika Gunawardena,Sinhala,Japan Translation,
1280,Mathaka Polisiya,මතක පොලිසිය,Yoko Ogawa / StephenSnyder,යොකෝ ඔගාවා,Hasitha Abeywardana,හෂිත අබේවර්ධන,Sinhala,Japan Translation,
1281,Dewaduthayange Kerella,දේවදූතයන්ගේ කෙරැල්ල,Anatole France,ඇනටෝල් ප්‍රාන්ස්,T. Andradi,ටී. අන්ද්‍රාදි,Sinhala,French Translation,
1282,Wachana 100 Widya Prabanda,වචන 100 විද්‍යා ප්‍රබන්ධ,,නොදනී,,නොදනී,Sinhala,Science Fiction,
1283,Aebinol,ඒබිනෝල්,Sameera Madushanka,සමීරා මධුෂංක,,නොදනී,Sinhala,Science Fiction,
1284,Nawa Padanama Saha Adhirajya,නව පදනම සහ අධිරාජ්‍යය,Isaac Asimov,අයිසැක් ඇසිමොව්,S.M. Banduseela,එස්.එම්. බන්දුසීල,Sinhala,Science Fiction,
1285,Sahasra Meheyuma,සහස්‍ර මෙහෙයුම,Ayodya Sonali,අයෝධ්‍යා සොනාලි,,නොදනී,Sinhala,Science Fiction,
1286,Kodon,කෝඩෝන්,Sinera Ridmika,සිනෙරා රිද්මික,,නොදනී,Sinhala,Science Fiction,
1287,Dewana Padanama,දෙවන පදනම,Isaac Asimov,අයිසැක් ඇසිමොව්,S.M. Banduseela,එස්.එම්. බන්දුසීල,Sinhala,Science Fiction,
1288,Idama Ha Thanahawa,ඉඩම හා තණ්හාව,,ලියෝ ටෝල්ස්ටෝයි,Justin Wijayawardana,ජස්ටින් විජයවර්ධන,Sinhala,Russian Translation Short Stories,
1289,Mage Janaral,මගේ ජනරාල්,Elbert Lihanov,ඇල්බට් ලිකානොව්,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Russian Translation Novel,
1290,Dadayamkaruwo,දඩයම්කරුවෝ,Anton Chekhov,ඇන්ටන් චෙකොව්,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,
1291,Mulkawaya  1,මුල්කාවය 1,Aleksandr Isayevich,ඇලෙක්සැන්ඩර් සොල්සෙනිට්සින්,W.A.Abeysingha,ඩබ්ලිව්.ඒ. අබේසිංහ,Sinhala,Russian Translation Novel,
1292,Mulkawaya   2,මුල්කාවය 2,Aleksandr Isayevich,ඇලෙක්සැන්ඩර් සොල්සෙනිට්සින්,W.A.Abeysingha,ඩබ්ලිව්.ඒ. අබේසිංහ,Sinhala,Russian Translation Novel,
1294,Newum Pasa,නැවුම් පස,Ivan Thurginip,අයිවන් තුර්ගේනෙව්,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,
1295,Kunatuwen Upathaladdo,කුණාටුවෙන් උපන්ලද්දෝ,Nikolai Ostrovsky,නිකොලායි ඔස්ත්‍රොව්ස්කි,Ranjana Dewamithra,රංජන දේවමිත්‍ර,Sinhala,Russian Translation Novel,
1296,Epal Gedi Thunak Ahasin Wetuna,ඇපල් ගෙඩි තුනක් අහසින් වැටුණා,Narine Abgaryan,නරින් අබ්ගර්යන්,K.D.Chandrasiri,කේ.ඩී. චන්ද්‍රසිරි,Sinhala,Russian Translation Novel,
1297,Thidena,තිදෙනා,Maxim Gorky,මැක්සිම් ගෝර්කි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,
1298,Golowulyovu Pawule Kathantharaya,ගොලොව්ලියෝව් පවුලේ කතන්දරය,Saltykov Shedrin,මිහායිල් සැල්ටිකොව්-ෂෙඩ්රින්,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,
1299,Dosthara Shivago,දොස්තර ෂිවාගෝ,Boris Pasternak,බොරිස් පැස්ටර්නැක්,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,Sinhala,Russian Translation Novel,
1300,400 Days,400 ඩේස්,Chethan Bhagath,Chetan Bhagat,,,English,Other,
1301,Atakama Wiplawaya,අටකාමා විප්ලවය,Manjula Ravishantha,මංජුල රවිශාන්ත,,නොදනී,Sinhala,Science Fiction,
1302,Atakama  2,අටකාමා 2,Manjula Ravishantha,මංජුල රවිශාන්ත,,නොදනී,Sinhala,Science Fiction,
1303,Shapeksha,සාපේක්ෂ,,Chinthaka Widanapathirana,Chinthaka Widanapathirana,,Sinhala,Science Fiction,
1304,Duumalawanyagaraya,දූමාලාවණ්‍යාගාරය,Ruwan Bandujeewa,රුවන් බන්ධුජීව,,නොදනී,Sinhala,Poetry,
1305,Maga Herunu Doopath,මග හැරුණු දූපත්,,Prabhath Jayasinghe,Prabhath Jayasinghe,,Sinhala,Sinhala Novel,
1306,Miyuru Handa,මියුරු හඬ,,Sunethra Rajakarunanayaka,Sunethra Rajakarunanayaka,,Sinhala,Sinhala Novel,
1307,Kaleka owuhuda Minsunwa Sitiyoya,කලෙක ඔවුහුද මිනිසුන්ව සිටියෝය,Maxim Gorky,මැක්සිම් ගෝර්කි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Short Stories,
1308,Samurai Ranabima,සාමුරායි රණබිම,Eiji Yoshikawa,ඔයිජි යොෂිකාවා,Senarathna Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Japan Translation,
1309,Matin Retler,මාටින් රෙට්ලර්,R.M.Ballantyne,ආර්.එම්. බැලන්ටයින්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1310,Gelawumkara Isiwaraya,ගැලවුම්කාර ඉසිවරයා,Gore Vidal,ගෝර් විඩාල්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1311,Sayanasana,සයනාසනය,Robert Bloch,රොබට් බ්ලොක්,Senarathna Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,
1312,Igilennata Sihina Dakimi,ඉගිලෙන්නට සිහින දකිමි,Sun Mi Hwang,සුන්-මී හ්වං,D.M.S.Ariyarathna,ද.ම.ස. ආරියරත්න,Sinhala,English Translation Novel,
1313,Kalaya Indura Pawasawi,කාලය ඉඳුරා පවසාවි,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1314,Piyage Papayo,පියාගේ පාපයෝ,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1315,Sureki Rahasa,සුරැකි රහස,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1316,Kandulu Siththama,කඳුළු සිත්තම,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1317,Susum Maruthe,සුසුම් මාරුතේ,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1320,Uwa Nam Minisa,ඌව් නම් මිනිසා,Fedrick Backman,ෆෙඩ්රික් බක්මන්,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
1321,Sammy Ge Kathawa,සැමීගේ කතාව,Elmo Jayawardana,එල්මෝ ජයවර්ධන,Sisil Rudrigo,සිසිල් රුද්‍රිගෝ,Sinhala,English Translation Novel,
1322,Pematho Jayathi Soko,පේමතෝ ජායතී සෝකෝ,Leo Tholsthoi,ලියෝ ටෝල්ස්ටෝයි,Cyril C Perera,සිරිල් සී. පෙරේරා,Sinhala,Russian Translation Novel,
1323,Nohelaw Eka RuhiruBindak,නොහෙළව එක රුහිරු බින්දක්,Mikhailo Stelmaw,මයිකයිලෝ ස්ටෙල්මාක්,Merlin Sunethra Chandrarathna,මෙර්ලින් සුනෙත්‍රා චන්ද්‍රරත්න,Sinhala,Russian Translation Novel,
1324,Midee Marukatharin,මිදී මරුකතරින්,Beverly Naidu,බෙවර්ලි නායිදු,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,African Translation,
1325,Ninnada,නින්නාදය,Wilbur Smith,විල්බර් ස්මිත්,Chithra I Perera,චිත්‍රා අයි. පෙරේරා,Sinhala,English Translation Novel,
1326,Negenahira Sulanga Sherlok Holms,නැගෙනහිර සුළඟ: ෂර්ලොක් හෝම්ස්,Susitha Ruwan,Susitha Ruwan,,,Sinhala,Sinhala Novel,
1327,Silkage Divi Seriya,සිල්කාගේ දිවි සැරිය,Heather Morris,හෙදර් මොරිස්,Chandana Gunasekara,චන්දන ගුණසේකර,Sinhala,English Translation Novel,
1328,South Town,සවුත් ටවුන්,Lorenz Graham,ලෝරන්ස් ග්‍රැහැම්,Anura K Edirisuriya,අනුර කේ. එදිරිසූරිය,Sinhala,English Translation Novel,
1329,Awasan Nirmanaya,අවසන් නිර්මාණය,Chinthaka Widanapathirana,Chinthaka Widanapathirana,,,Sinhala,Science Fiction,
1330,Pretha Duthiyika,ප්‍රේත දූතියිකා,Manoj Prasanna Rathnayaka,මනෝජ් ප්‍රසන්න රත්නායක,,නොදනී,Sinhala,Science Fiction,
1331,Re Matha,රෑ මැද,Kurt Vonnegut,කර්ට් වොනගට්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1332,Gorio Appachchi,ගෝරියෝ අප්පච්චි,Honore De Balzac,ඔනෝරේ ද බල්සැක්,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,French Translation,
1333,Punchi Loke,පුංචි ලෝකෙ,Martin Suter,මාටින් සූටර්,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,
1334,Adbootha Aganthukaya,අද්භූත ආගන්තුකයා,"H,G, Wells",එච්.ජී. වේල්ස්,Sugath Kankanamge,සුගත් කන්කානම්ගේ,Sinhala,English Translation Novel,
1335,Kabul Nuwara Wehilihiniya,කාබුල් නුවර වැහිළිහිණියා,Yasmina Kaadra,යස්මීනා ඛද්රා,Achini Dilshani Nakandala,අචිනි දිල්ෂානි නකන්දල,Sinhala,African Translation,
1336,Nelawili Geeyak,නැළවිලි ගීයක්,Leila Slimani,ලීලා ස්ලිමානි,Niml Somarathna,නිමල් සෝමරත්න,Sinhala,French Translation,
1337,Mage Divi Satana,මගේ දිවි සටන,Yeonmi Park,යොන්මි පාර්ක්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
1338,Shosha,ෂෝෂා,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
